Entity 1 | Entity 2 | Result | Score 
metadata|privacy|False|0.23183311522006989
how secure|regular summary report|False|0.24576455354690552
report|kind of datum I want to store|False|0.5159133076667786
technology|estimate|False|0.48723989725112915
administrative information|privacy|False|0.23155468702316284
administrative information|my datum|False|0.4441450536251068
who|reference|False|0.635776162147522
technology|when|False|0.6424528956413269
all datum|kind of datum I want to record|False|0.29230690002441406
datum sensitivity|who|False|0.6318833827972412
repository mention|how many|False|0.6742062568664551
who|estimate|False|0.37728631496429443
short description|research publication|False|0.2924917936325073
who|when|False|0.4723626673221588
cost|how|False|0.6517981290817261
research publication|persistent identifier|False|0.37971970438957214
agreement|regular summary report|False|0.2281951755285263
kind of datum type|kind of datum|True|0.819643497467041
how|information|True|0.942554235458374
detail|kind of datum I want to record|True|0.7428114414215088
privacy|all datum|False|0.2523883581161499
legal statu|metadata|False|0.4505813717842102
compliance|kind of datum I want to record|True|0.7044837474822998
security requirement|creation proces|False|0.4512798488140106
short description|who|False|0.6838692426681519
description|estimate|False|0.6295377612113953
anonymization of datum|how long|False|0.2630296051502228
dmp|agreement|False|0.5394288301467896
datum set|how secure|False|0.4636809825897217
description|when|True|0.9323469400405884
creation proces|datum sensitivity|False|0.4189147353172302
section|datum|False|0.6995225548744202
kind of datum I want to record|agreement|True|0.7533736824989319
necessary right|security requirement|False|0.44975191354751587
necessary right|topic|False|0.6120973229408264
research publication|how many|False|0.3097226321697235
it resource requirement|conservation period|False|0.331988126039505
detail|agreement|True|0.9226827025413513
content|datum|False|0.5364100337028503
datum set|pointer|False|0.3647295832633972
when|datum sensitivity|False|0.6023098826408386
kind of datum|how long|False|0.5097821354866028
necessary right|kind of datum I want to store|False|0.5818817615509033
intention|repository mention|True|0.774274468421936
pointer|anonymization of datum|False|0.3760029673576355
datum sensitivity|format|False|0.6779326796531677
legal statu|all datum|False|0.1984769105911255
section|creation proces|False|0.6895812153816223
pointer|dmp|False|0.5379828810691833
metadata|kind of datum I want to record|False|0.48187196254730225
topic|reference|True|0.9444815516471863
plan provenance|all right|False|0.6025760173797607
content|creation proces|False|0.5073808431625366
persistent identifier|who|False|0.6484490036964417
short description|format|True|0.8184319138526917
administrative information|kind of datum I want to record|False|0.5949362516403198
repository mention|topic|False|0.6790385246276855
plan provenance|content|True|0.792212963104248
reference|how|True|0.9058524370193481
topic|estimate|True|0.7917459011077881
software|datum|False|0.44582250714302063
kind of datum I want to store|report|False|0.5301234126091003
topic|administrative information|True|0.8340806365013123
regular summary report|all right|False|0.11830755323171616
anonymization of datum|it resource requirement|False|0.2456873208284378
regular summary report|content|False|0.21989946067333221
information|administrative information|False|0.6295226812362671
report|regular summary report|False|0.20390810072422028
how long|datum|False|0.3019949197769165
report|necessary right|False|0.4807199239730835
section|repository mention|True|0.7382485270500183
anonymization of datum|time plan|False|0.31634101271629333
datum sensitivity|all resource|False|0.2538745105266571
software|creation proces|False|0.5407807230949402
metadata|agreement|False|0.6585869193077087
section|technology|True|0.8524656295776367
research publication|topic|False|0.3251241445541382
datum|short description|False|0.5113348960876465
privacy|persistent identifier|False|0.4853239059448242
anonymization of datum|kind of datum type|False|0.4628194272518158
who be responsible|datum sensitivity|False|0.44084423780441284
how long|creation proces|False|0.29074105620384216
technology|compliance|False|0.6133158802986145
it resource requirement|software|False|0.6190147995948792
content|technology|False|0.699087381362915
kind of datum I want to record|datum sensitivity|True|0.7472568154335022
all metadata|plan provenance|False|0.23215152323246002
how|legal statu|True|0.7522565722465515
how|how|False|0.0
persistent identifier|format|False|0.684095025062561
how many|plan provenance|False|0.546742856502533
security requirement|persistent identifier|False|0.37449610233306885
compliance|how long|False|0.48524045944213867
time plan|research publication|False|0.26347705721855164
kind of datum I want to store|section|False|0.6533249020576477
conservation period|intention|False|0.4938235580921173
privacy|intention|False|0.6011015772819519
kind of datum type|all datum|False|0.5579338669776917
datum set|agreement|False|0.6018083095550537
estimate|kind of datum|False|0.5531517267227173
topic|cost|True|0.7545900344848633
persistent identifier|administrative information|False|0.5381290912628174
time plan|who|False|0.4005245864391327
necessary right|regular summary report|False|0.15643823146820068
software|technology|False|0.5918017625808716
topic|datum set|True|0.7898020148277283
datum|how secure|False|0.4953489303588867
information|cost|True|0.7025293111801147
how long|repository mention|False|0.35855942964553833
how secure|description|False|0.5691913366317749
technology|anonymization of datum|False|0.282259076833725
security requirement|how many|False|0.5307173132896423
information|datum set|True|0.7056820392608643
datum|privacy|False|0.2503148913383484
creation proces|detail|True|0.7184256911277771
cost|datum|False|0.48138880729675293
technology|dmp|False|0.600089967250824
how long|technology|False|0.32489845156669617
who|anonymization of datum|False|0.20456650853157043
how many|information|True|0.7996110320091248
creation proces|report|False|0.3882448673248291
who|dmp|False|0.4483960270881653
agreement|description|True|0.9374491572380066
legal statu|intention|False|0.6834953427314758
all resource|repository mention|False|0.3412756025791168
description|anonymization of datum|False|0.36281996965408325
content|persistent identifier|False|0.5684431195259094
datum sensitivity|short description|False|0.5149669051170349
cost|creation proces|False|0.5250595211982727
kind of datum|detail|True|0.9309127926826477
administrative information|how long|False|0.5216173529624939
description|dmp|True|0.7376613020896912
repository mention|necessary right|False|0.6632009148597717
metadata|datum sensitivity|False|0.48789525032043457
my datum|detail|True|0.7424650192260742
pointer|datum sensitivity|False|0.5394056439399719
repository mention|software|True|0.7803522944450378
section|how many|True|0.8287152647972107
time plan|format|False|0.5202444791793823
topic|compliance|True|0.8375545144081116
persistent identifier|cost|False|0.5829522013664246
content|how many|False|0.5201759934425354
software|persistent identifier|False|0.6526641845703125
cost|repository mention|False|0.4843992292881012
research publication|necessary right|False|0.26732850074768066
creation proces|section|False|0.4452074468135834
intention|security requirement|True|0.7273386716842651
security requirement|topic|False|0.5300164222717285
datum sensitivity|how secure|False|0.5164848566055298
plan provenance|who|False|0.6413055062294006
topic|who be responsible|True|0.7125430703163147
estimate|datum|False|0.373857706785202
format|all metadata|False|0.5144162178039551
datum set|datum sensitivity|False|0.4464704096317291
research publication|software|False|0.3303125500679016
cost|technology|False|0.5211362242698669
information|who be responsible|False|0.6265522837638855
kind of datum type|persistent identifier|False|0.5597506165504456
datum|kind of datum I want to record|True|0.781173825263977
dmp|detail|False|0.6499738097190857
when|section|False|0.6276302337646484
software|how many|False|0.5736998915672302
intention|kind of datum I want to store|True|0.7832339406013489
topic|privacy|False|0.3162834942340851
topic|my datum|True|0.7220388650894165
time plan|all resource|False|0.19590677320957184
short description|how secure|False|0.6067104339599609
anonymization of datum|persistent identifier|False|0.40598833560943604
all datum|detail|False|0.46399953961372375
datum sensitivity|pointer|False|0.522668182849884
information|privacy|False|0.396383672952652
information|my datum|True|0.7599149346351624
dmp|report|False|0.45087629556655884
short description|privacy|False|0.3581823408603668
privacy|conservation period|False|0.2942112386226654
who be responsible|report|False|0.455532968044281
how long|how many|False|0.4047616720199585
estimate|creation proces|False|0.33610421419143677
kind of datum I want to record|report|False|0.6293014287948608
kind of datum type|how many|False|0.652895450592041
it resource requirement|research publication|False|0.22813943028450012
compliance|detail|True|0.7606211304664612
section|security requirement|False|0.5276029109954834
section|topic|True|0.8227006793022156
datum|agreement|False|0.6126018762588501
detail|report|True|0.8034175038337708
all metadata|how|False|0.3829198479652405
all metadata|legal statu|False|0.2555755376815796
all right|content|False|0.6317347884178162
how many|how|False|0.5524328947067261
content|security requirement|False|0.5219438672065735
content|topic|False|0.549470067024231
section|kind of datum I want to store|False|0.6768525242805481
plan provenance|format|True|0.8404657244682312
reference|repository mention|True|0.8259006142616272
how secure|reference|False|0.4835464656352997
persistent identifier|who be responsible|False|0.5754193067550659
how secure|estimate|False|0.3974303901195526
content|kind of datum I want to store|False|0.5315452218055725
legal statu|conservation period|False|0.33234694600105286
persistent identifier|how secure|False|0.5438092947006226
how secure|when|False|0.3609599769115448
reference|technology|True|0.8349402546882629
plan provenance|administrative information|True|0.7077421545982361
estimate|technology|False|0.48059627413749695
agreement|reference|True|0.8805620074272156
persistent identifier|privacy|False|0.44999539852142334
persistent identifier|my datum|False|0.4581439793109894
who be responsible|section|False|0.3804912269115448
necessary right|description|True|0.841956615447998
software|security requirement|False|0.44204431772232056
software|topic|False|0.6692847013473511
agreement|estimate|False|0.6481502056121826
regular summary report|administrative information|False|0.19588246941566467
kind of datum I want to record|section|False|0.689629077911377
agreement|when|True|0.7422081232070923
metadata|detail|True|0.7456749081611633
administrative information|detail|True|0.8402922749519348
how long|security requirement|False|0.3766372501850128
cost|how many|False|0.6115916967391968
how long|topic|False|0.3140333592891693
software|kind of datum I want to store|False|0.5954237580299377
information|kind of datum I want to record|True|0.8024445176124573
time plan|short description|False|0.3861161768436432
metadata|report|False|0.36105877161026
short description|kind of datum I want to record|False|0.6116843819618225
conservation period|all right|False|0.2579101622104645
privacy|software|False|0.42571312189102173
how|repository mention|True|0.8116809129714966
intention|regular summary report|False|0.36753252148628235
conservation period|content|False|0.4271221160888672
how long|kind of datum I want to store|False|0.39471229910850525
security requirement|necessary right|False|0.5589510202407837
datum sensitivity|agreement|False|0.6563803553581238
security requirement|software|False|0.45326152443885803
technology|how long|False|0.42473310232162476
all resource|security requirement|False|0.24198153614997864
datum|datum sensitivity|False|0.6314921975135803
all right|description|True|0.8881613612174988
short description|agreement|True|0.7203008532524109
plan provenance|cost|False|0.46752792596817017
how secure|datum set|False|0.36433255672454834
estimate|persistent identifier|False|0.3982982337474823
all resource|kind of datum I want to store|False|0.3742459714412689
datum set|report|False|0.37859106063842773
it resource requirement|all resource|False|0.17721512913703918
regular summary report|cost|False|0.25487619638442993
legal statu|all right|False|0.403788685798645
kind of datum type|conservation period|False|0.5041842460632324
agreement|cost|False|0.5196204781532288
section|regular summary report|False|0.22444772720336914
regular summary report|datum set|False|0.26196151971817017
metadata|section|False|0.5380061864852905
report|reference|False|0.5917448401451111
persistent identifier|kind of datum I want to record|False|0.6441924571990967
section|necessary right|True|0.8192762136459351
agreement|datum set|False|0.6954700350761414
report|estimate|False|0.3271321654319763
time plan|pointer|False|0.344097375869751
content|regular summary report|False|0.19834688305854797
cost|security requirement|False|0.40393567085266113
report|when|False|0.6532723307609558
cost|topic|False|0.5957475304603577
estimate|how many|False|0.5334054231643677
content|necessary right|False|0.6813726425170898
when|information|True|0.8172352910041809
content|software|True|0.7492236495018005
cost|kind of datum I want to store|False|0.6190050840377808
technology|it resource requirement|False|0.3446388244628906
persistent identifier|agreement|False|0.6909373998641968
how secure|compliance|False|0.5138112306594849
intention|content|True|0.8531997799873352
software|regular summary report|False|0.25584083795547485
anonymization of datum|all metadata|False|0.12844164669513702
who|it resource requirement|False|0.385959655046463
datum set|section|False|0.49768489599227905
software|necessary right|False|0.6798538565635681
technology|time plan|False|0.38070839643478394
anonymization of datum|legal statu|False|0.23966434597969055
topic|how long|False|0.6534313559532166
agreement|compliance|False|0.6393899917602539
how long|regular summary report|False|0.17262032628059387
software|software|False|0.0
who|time plan|False|0.2905162572860718
description|it resource requirement|True|0.7727285623550415
how long|necessary right|False|0.3226071298122406
necessary right|reference|True|0.7328424453735352
technology|kind of datum type|False|0.6334041953086853
plan provenance|who be responsible|False|0.6665598750114441
necessary right|estimate|False|0.4609721004962921
short description|datum sensitivity|False|0.5006827712059021
kind of datum type|necessary right|False|0.6942773461341858
kind of datum|all metadata|False|0.5662878751754761
repository mention|all resource|False|0.30540403723716736
who|kind of datum type|False|0.5560397505760193
necessary right|when|False|0.5707746148109436
plan provenance|how secure|True|0.7383206486701965
description|time plan|False|0.5189537405967712
my datum|all metadata|False|0.3166307210922241
kind of datum type|software|True|0.8592151403427124
it resource requirement|short description|False|0.35996466875076294
reference|security requirement|True|0.7169302105903625
regular summary report|who be responsible|False|0.21934431791305542
plan provenance|privacy|False|0.25510072708129883
plan provenance|my datum|False|0.48438793420791626
estimate|security requirement|False|0.3885995149612427
all resource|regular summary report|False|0.1223594918847084
estimate|topic|False|0.5361413359642029
who be responsible|information|False|0.6728332042694092
regular summary report|how secure|False|0.2767501175403595
kind of datum I want to store|kind of datum|False|0.6997159123420715
description|kind of datum type|True|0.7928682565689087
kind of datum I want to record|information|True|0.9307580590248108
regular summary report|privacy|False|0.11678318679332733
regular summary report|my datum|False|0.23205964267253876
reference|kind of datum I want to store|True|0.7379324436187744
privacy|research publication|False|0.22675484418869019
datum|detail|True|0.7761049866676331
research publication|all resource|False|0.15579012036323547
all metadata|repository mention|False|0.22241945564746857
time plan|agreement|False|0.5437741279602051
repository mention|when|False|0.5237327814102173
format|all datum|False|0.3896065056324005
conservation period|who|False|0.4057803153991699
all right|reference|True|0.8111964464187622
how many|repository mention|False|0.5920426249504089
datum|report|False|0.43672898411750793
intention|description|True|0.9558934569358826
all right|administrative information|False|0.6569788455963135
how many|technology|False|0.6626783609390259
dmp|all metadata|False|0.25333163142204285
cost|regular summary report|False|0.3153272271156311
pointer|plan provenance|True|0.7903437614440918
when|how|False|0.5887484550476074
topic|time plan|False|0.6059058904647827
cost|necessary right|False|0.6447634100914001
report|compliance|False|0.3944646120071411
all datum|all metadata|False|0.19790050387382507
legal statu|research publication|False|0.19728365540504456
necessary right|datum set|False|0.4930042028427124
it resource requirement|pointer|False|0.43973466753959656
research publication|when|False|0.3402891457080841
detail|all metadata|True|0.7032975554466248
compliance|all metadata|False|0.3262469470500946
legal statu|who|False|0.46167629957199097
section|description|True|0.9393206238746643
plan provenance|kind of datum I want to record|False|0.6543561220169067
all resource|content|False|0.3050122559070587
conservation period|format|False|0.5162615180015564
pointer|information|True|0.9389443397521973
datum|section|False|0.622802734375
report|anonymization of datum|False|0.23593181371688843
regular summary report|kind of datum I want to record|False|0.3944914937019348
kind of datum I want to store|datum|True|0.7994272708892822
report|dmp|False|0.5367587208747864
creation proces|kind of datum|False|0.6037639379501343
all right|cost|False|0.4715414047241211
it resource requirement|anonymization of datum|False|0.18106302618980408
topic|detail|True|0.9409362077713013
all right|datum set|False|0.5111135840415955
plan provenance|agreement|True|0.7380788922309875
datum sensitivity|report|False|0.5082739591598511
it resource requirement|dmp|False|0.3665561378002167
reference|regular summary report|False|0.43981656432151794
necessary right|compliance|False|0.5268023610115051
information|detail|True|0.9546521306037903
time plan|datum sensitivity|False|0.36737027764320374
short description|detail|True|0.7900240421295166
kind of datum I want to store|creation proces|False|0.6317696571350098
datum set|information|False|0.6718896627426147
estimate|necessary right|False|0.45789214968681335
administrative information|all metadata|False|0.31678274273872375
format|persistent identifier|False|0.6350287199020386
short description|report|False|0.5318989753723145
privacy|all resource|False|0.24772696197032928
legal statu|format|False|0.6140298843383789
estimate|software|False|0.478161096572876
administrative information|legal statu|False|0.6197671294212341
how long|description|False|0.42714691162109375
repository mention|pointer|False|0.48393455147743225
kind of datum type|research publication|False|0.37449491024017334
security requirement|all resource|False|0.16620023548603058
technology|plan provenance|False|0.5731906890869141
format|intention|True|0.8360203504562378
who|plan provenance|False|0.5398609042167664
all right|compliance|False|0.6504824757575989
all resource|description|False|0.45786893367767334
datum sensitivity|section|False|0.6011993885040283
kind of datum I want to store|technology|True|0.8183984756469727
intention|reference|True|0.9363378286361694
persistent identifier|detail|True|0.7003916501998901
legal statu|all resource|False|0.20784281194210052
description|plan provenance|True|0.9061504602432251
research publication|pointer|False|0.3431157171726227
dmp|kind of datum|False|0.578057050704956
intention|estimate|False|0.6682313084602356
anonymization of datum|metadata|False|0.2562864124774933
who be responsible|kind of datum|False|0.635160505771637
short description|section|False|0.6827194094657898
intention|administrative information|True|0.8123121857643127
persistent identifier|report|False|0.42980438470840454
repository mention|anonymization of datum|False|0.19444552063941956
kind of datum I want to record|kind of datum|True|0.8406087160110474
all right|who be responsible|False|0.519749641418457
how secure|how long|False|0.2565862834453583
repository mention|dmp|False|0.5459460020065308
reference|content|True|0.8799187541007996
pointer|how|True|0.8780224919319153
when|datum|False|0.6557281017303467
detail|kind of datum|True|0.9217283725738525
all right|privacy|False|0.16914904117584229
all right|my datum|False|0.4420509338378906
how many|security requirement|False|0.478414386510849
cost|description|True|0.774786651134491
agreement|how long|False|0.5539273619651794
kind of datum|metadata|True|0.729175865650177
section|reference|True|0.8862568736076355
privacy|short description|False|0.4747597277164459
description|information|True|0.925406813621521
research publication|anonymization of datum|False|0.1346377581357956
how many|kind of datum I want to store|False|0.5266247391700745
section|estimate|False|0.5848792791366577
creation proces|all datum|False|0.18169549107551575
section|when|True|0.8423802256584167
research publication|dmp|False|0.36174771189689636
when|creation proces|False|0.5551696419715881
kind of datum I want to store|persistent identifier|False|0.6478075981140137
content|estimate|False|0.47545963525772095
persistent identifier|section|False|0.6405324935913086
how|all right|True|0.7637571692466736
content|when|True|0.744819700717926
how|content|True|0.8092371225357056
intention|cost|False|0.6707022190093994
it resource requirement|datum sensitivity|False|0.35009506344795227
kind of datum|all datum|False|0.5679221749305725
conservation period|who be responsible|False|0.3188742399215698
intention|datum set|True|0.7722119688987732
how secure|it resource requirement|False|0.4142493009567261
kind of datum type|all resource|False|0.37566936016082764
time plan|report|False|0.37671446800231934
my datum|all datum|False|0.23466363549232483
metadata|kind of datum|False|0.6911431550979614
conservation period|how secure|False|0.3724227547645569
legal statu|short description|False|0.4389644265174866
software|reference|False|0.5858781933784485
kind of datum I want to store|how many|False|0.5647618174552917
when|repository mention|False|0.589841365814209
software|estimate|False|0.45876625180244446
conservation period|privacy|False|0.20550675690174103
conservation period|my datum|False|0.3066987693309784
how secure|time plan|False|0.33557358384132385
who be responsible|datum|False|0.3725265860557556
software|when|False|0.6951632499694824
agreement|it resource requirement|False|0.4509469270706177
how long|reference|False|0.4070512056350708
format|conservation period|False|0.5405631065368652
reference|description|True|0.9476544857025146
all datum|metadata|False|0.2289186716079712
kind of datum I want to record|datum|True|0.8756675720214844
when|technology|False|0.6247129440307617
how long|estimate|False|0.3120049238204956
privacy|pointer|False|0.47921326756477356
all right|kind of datum I want to record|False|0.5450746417045593
how secure|kind of datum type|False|0.4542140066623688
how long|when|False|0.2855047881603241
agreement|time plan|False|0.4211999475955963
compliance|metadata|False|0.6171539425849915
who be responsible|creation proces|False|0.43831387162208557
security requirement|pointer|False|0.47826075553894043
datum set|kind of datum|True|0.7707738876342773
technology|how|True|0.8234380483627319
all resource|reference|False|0.41860806941986084
agreement|kind of datum type|True|0.7561717629432678
kind of datum I want to record|creation proces|False|0.6225636005401611
legal statu|how secure|False|0.5950769782066345
technology|legal statu|True|0.7370189428329468
intention|compliance|True|0.7928624153137207
dmp|all datum|False|0.24534259736537933
all resource|estimate|False|0.2888713777065277
who|how|False|0.4626232087612152
who|legal statu|False|0.42324721813201904
time plan|section|False|0.4223037362098694
all resource|administrative information|False|0.4307750165462494
how many|regular summary report|False|0.22098886966705322
how|description|True|0.9241359233856201
legal statu|pointer|False|0.4916412830352783
creation proces|persistent identifier|False|0.4643920063972473
privacy|anonymization of datum|False|0.4317031800746918
datum sensitivity|information|True|0.7232533693313599
detail|all datum|False|0.5775201320648193
description|how|True|0.8832780718803406
description|legal statu|True|0.763703465461731
kind of datum I want to store|security requirement|False|0.4828110337257385
privacy|dmp|False|0.41187405586242676
plan provenance|detail|True|0.8603496551513672
compliance|all datum|False|0.2569870352745056
who be responsible|repository mention|False|0.37876254320144653
kind of datum I want to store|topic|False|0.6451603770256042
intention|who be responsible|True|0.7194947600364685
kind of datum type|short description|False|0.6889382600784302
security requirement|anonymization of datum|False|0.27495527267456055
plan provenance|report|False|0.5697706341743469
cost|reference|True|0.7271345257759094
regular summary report|detail|False|0.2935059368610382
anonymization of datum|intention|False|0.4291093647480011
conservation period|kind of datum I want to record|False|0.43270254135131836
metadata|datum|False|0.4526069164276123
who be responsible|technology|False|0.44793978333473206
section|compliance|False|0.6541925668716431
security requirement|dmp|False|0.5313642024993896
administrative information|metadata|False|0.5035394430160522
necessary right|how long|False|0.28557008504867554
intention|my datum|True|0.7456130981445312
cost|estimate|False|0.402748703956604
intention|privacy|False|0.32796746492385864
report|it resource requirement|False|0.40958571434020996
kind of datum I want to record|technology|False|0.6996703147888184
creation proces|how many|False|0.5506974458694458
pointer|datum|False|0.5346715450286865
format|software|True|0.8441282510757446
how long|datum set|False|0.29336148500442505
cost|when|False|0.5892948508262634
my datum|persistent identifier|False|0.5452995300292969
report|time plan|False|0.33366259932518005
when|how many|False|0.5383502840995789
kind of datum|intention|True|0.9312371015548706
all resource|cost|False|0.2304231822490692
topic|all metadata|False|0.6502302885055542
conservation period|agreement|False|0.42533186078071594
pointer|creation proces|True|0.7707149982452393
my datum|intention|False|0.6293104290962219
report|kind of datum type|False|0.49478092789649963
all resource|datum set|False|0.1753368228673935
topic|legal statu|True|0.8646961450576782
information|all metadata|False|0.5261170864105225
metadata|all datum|False|0.2439250946044922
datum set|datum|False|0.4694146513938904
estimate|all resource|False|0.2480003833770752
administrative information|all datum|False|0.2849741578102112
section|dmp|True|0.7128158211708069
all metadata|all right|False|0.29181355237960815
all metadata|content|False|0.1429351568222046
content|anonymization of datum|False|0.22686468064785004
all right|how long|False|0.2884901165962219
how many|content|False|0.5898926854133606
content|dmp|False|0.5144451856613159
how long|compliance|False|0.40300026535987854
dmp|persistent identifier|False|0.4365769922733307
kind of datum type|pointer|False|0.6945151686668396
reference|reference|False|0.0
necessary right|it resource requirement|False|0.3500910997390747
datum set|creation proces|False|0.4255666434764862
all datum|persistent identifier|False|0.27992379665374756
pointer|repository mention|True|0.815183162689209
kind of datum I want to record|persistent identifier|False|0.6966989636421204
reference|estimate|False|0.6817883253097534
reference|administrative information|True|0.7932820916175842
legal statu|agreement|False|0.664095401763916
cost|datum set|False|0.46409639716148376
estimate|when|False|0.508949875831604
datum|kind of datum|True|0.8990626335144043
pointer|technology|True|0.8942680954933167
dmp|intention|False|0.6707175970077515
detail|persistent identifier|True|0.745381236076355
software|anonymization of datum|False|0.2692593038082123
necessary right|time plan|False|0.37588268518447876
software|dmp|False|0.46603184938430786
all resource|compliance|False|0.3395944833755493
all datum|intention|False|0.34832242131233215
who be responsible|how many|False|0.448693186044693
when|security requirement|False|0.6068017482757568
when|topic|True|0.7170460224151611
necessary right|kind of datum type|False|0.5923362374305725
kind of datum I want to store|regular summary report|False|0.4436139762401581
kind of datum I want to record|how many|False|0.6545097827911377
it resource requirement|section|False|0.42294052243232727
repository mention|it resource requirement|False|0.3739002048969269
kind of datum I want to store|necessary right|True|0.716829776763916
kind of datum type|anonymization of datum|False|0.48730114102363586
detail|intention|True|0.9512649774551392
compliance|intention|True|0.7732210755348206
when|kind of datum I want to store|False|0.658226728439331
kind of datum type|dmp|False|0.552954912185669
kind of datum I want to store|software|True|0.8911807537078857
how|reference|True|0.8876832723617554
all resource|who be responsible|False|0.33475854992866516
datum set|technology|False|0.5013405680656433
conservation period|datum sensitivity|False|0.3611086308956146
privacy|datum sensitivity|False|0.37960284948349
creation proces|conservation period|False|0.2708541750907898
how|administrative information|True|0.7069751620292664
time plan|information|False|0.6644338965415955
cost|compliance|False|0.5079761147499084
all resource|privacy|False|0.10160619765520096
all resource|my datum|False|0.22446495294570923
repository mention|kind of datum type|False|0.6328322887420654
all metadata|description|False|0.269959032535553
how many|description|True|0.7992262840270996
research publication|it resource requirement|False|0.29638344049453735
metadata|persistent identifier|False|0.5247572660446167
reference|cost|False|0.6022244095802307
reference|datum set|True|0.711645781993866
kind of datum|conservation period|False|0.5407211780548096
format|research publication|False|0.45531797409057617
my datum|conservation period|False|0.3450087010860443
datum sensitivity|kind of datum|True|0.7544527649879456
who be responsible|security requirement|False|0.439909428358078
who be responsible|topic|False|0.3969399333000183
legal statu|datum sensitivity|False|0.35673412680625916
administrative information|intention|True|0.8154008984565735
research publication|kind of datum type|False|0.3625876307487488
format|who|True|0.7281936407089233
metadata|how many|True|0.702918529510498
kind of datum I want to record|security requirement|False|0.5217915177345276
kind of datum I want to record|topic|True|0.7140786647796631
datum|datum|False|0.0
technology|repository mention|False|0.6708656549453735
short description|kind of datum|True|0.8377825021743774
who be responsible|kind of datum I want to store|False|0.48734402656555176
who|repository mention|False|0.39548635482788086
kind of datum I want to record|kind of datum I want to store|False|0.6510580778121948
how|cost|False|0.5527815222740173
all right|detail|True|0.8205136656761169
datum|creation proces|False|0.5723364353179932
how|datum set|False|0.6544089913368225
creation proces|necessary right|False|0.5302807092666626
reference|compliance|True|0.7969484925270081
description|repository mention|True|0.7325717210769653
intention|how long|False|0.6524683833122253
report|plan provenance|False|0.4226057231426239
anonymization of datum|all right|False|0.19548507034778595
creation proces|software|False|0.5264672040939331
dmp|conservation period|False|0.3422379493713379
anonymization of datum|content|False|0.27292948961257935
when|regular summary report|False|0.390484094619751
datum set|how many|False|0.55436110496521
when|necessary right|False|0.6980480551719666
all datum|conservation period|False|0.17712534964084625
reference|who be responsible|True|0.7590153813362122
detail|conservation period|False|0.5962575674057007
compliance|conservation period|False|0.3672623038291931
persistent identifier|kind of datum|False|0.6871142983436584
section|how long|False|0.543240487575531
my datum|software|True|0.8009800314903259
metadata|topic|False|0.4983585774898529
estimate|anonymization of datum|False|0.19690264761447906
reference|my datum|False|0.6881827712059021
pointer|security requirement|True|0.7226293087005615
estimate|dmp|False|0.4685767889022827
pointer|topic|True|0.8384953141212463
how|compliance|False|0.6923324465751648
datum sensitivity|datum|False|0.6860169172286987
conservation period|detail|False|0.5490347743034363
topic|metadata|True|0.8906710743904114
how secure|all metadata|False|0.29536712169647217
plan provenance|all metadata|False|0.3639947474002838
how secure|legal statu|False|0.4022340178489685
information|metadata|True|0.7075698971748352
it resource requirement|information|True|0.7586209177970886
pointer|kind of datum I want to store|False|0.6247895956039429
conservation period|report|False|0.3302542567253113
short description|datum|False|0.5197252035140991
format|all resource|False|0.3590061068534851
regular summary report|all metadata|False|0.11195922642946243
agreement|all metadata|False|0.5055854320526123
how many|reference|False|0.6989808678627014
datum sensitivity|creation proces|False|0.519200325012207
intention|time plan|False|0.5657632350921631
how|who be responsible|False|0.5192381143569946
who be responsible|regular summary report|False|0.1798778921365738
dmp|necessary right|False|0.49835166335105896
agreement|legal statu|True|0.7349292039871216
how many|estimate|False|0.4955660402774811
datum set|security requirement|False|0.3519958555698395
all metadata|administrative information|False|0.17573481798171997
datum set|topic|False|0.4531105160713196
who be responsible|necessary right|False|0.44437935948371887
kind of datum I want to record|regular summary report|False|0.45179423689842224
how many|administrative information|False|0.5545058846473694
metadata|conservation period|False|0.40127936005592346
dmp|software|False|0.6077068448066711
kind of datum I want to record|necessary right|True|0.7503628134727478
security requirement|kind of datum type|False|0.445604145526886
administrative information|conservation period|False|0.5158692002296448
how|privacy|False|0.2931249737739563
how|my datum|False|0.5336402058601379
short description|creation proces|False|0.6158633232116699
topic|all datum|False|0.5138991475105286
all datum|software|False|0.4784226715564728
datum set|kind of datum I want to store|False|0.6808693408966064
kind of datum I want to record|software|True|0.8994429707527161
repository mention|plan provenance|False|0.5185322761535645
section|it resource requirement|False|0.5815990567207336
information|all datum|False|0.4331419765949249
time plan|kind of datum|False|0.5900835990905762
legal statu|report|False|0.5282639861106873
detail|software|True|0.9296025633811951
datum|persistent identifier|False|0.49629807472229004
content|it resource requirement|False|0.41881653666496277
section|time plan|False|0.4704774022102356
conservation period|section|False|0.3906610906124115
privacy|section|False|0.4910809099674225
datum sensitivity|technology|False|0.6560472846031189
all resource|how long|False|0.1603040099143982
content|time plan|False|0.3930848240852356
section|kind of datum type|True|0.7266976833343506
intention|detail|True|0.9411290287971497
research publication|plan provenance|False|0.3212675452232361
datum|how many|False|0.5655941367149353
repository mention|information|True|0.9082968235015869
all metadata|cost|False|0.19938917458057404
content|kind of datum type|False|0.6980979442596436
software|it resource requirement|False|0.4134105145931244
how many|cost|False|0.5283166766166687
all metadata|datum set|False|0.19293555617332458
creation proces|research publication|False|0.21514394879341125
format|short description|True|0.7390716075897217
how many|datum set|False|0.4110833704471588
report|how|False|0.5569960474967957
