Entity 1 | Entity 2 | Result | Score 
short description|agreement|False|0.6278111934661865
creation proces|datum set|False|0.739617109298706
cost|intention|True|0.9359142184257507
all metadata|description|False|0.6796541213989258
all metadata|when|False|0.7642884254455566
short description|time plan|False|0.5886431336402893
how secure|reference|False|0.8245480060577393
software|technology|False|0.7686634659767151
metadata|content|False|0.8632575869560242
format|datum set|False|0.8616557121276855
research publication|all datum|False|0.7420346140861511
content|pointer|False|0.8079982995986938
description|short description|False|0.8864326477050781
metadata|kind of datum I want to store|True|0.9058773517608643
all metadata|estimate|False|0.5528172254562378
time plan|software|False|0.6169860363006592
topic|report|False|0.6971909403800964
information|content|True|0.9539491534233093
all datum|section|False|0.7789806127548218
detail|reference|False|0.8652482032775879
topic|section|False|0.8860576748847961
datum set|anonymization of datum|False|0.8856462836265564
security requirement|when|False|0.7563900947570801
information|kind of datum I want to store|True|0.9436569809913635
reference|privacy|False|0.7298343777656555
repository mention|who|False|0.8313474059104919
who|cost|False|0.7642596364021301
plan provenance|when|False|0.8668778538703918
my datum|software|False|0.4784316122531891
how secure|all datum|False|0.8240260481834412
short description|report|False|0.5845611095428467
regular summary report|anonymization of datum|False|0.735289454460144
my datum|datum|True|0.9332188367843628
security requirement|estimate|False|0.7223682403564453
compliance|who|False|0.8017972707748413
when|intention|True|0.9641072750091553
conservation period|cost|False|0.8978276252746582
short description|section|False|0.7869463562965393
description|who be responsible|False|0.8542439937591553
plan provenance|estimate|False|0.7965108752250671
datum sensitivity|cost|False|0.8492922782897949
estimate|cost|False|0.8063674569129944
persistent identifier|research publication|False|0.8250732421875
cost|agreement|False|0.7986668348312378
kind of datum I want to record|how many|False|0.6518258452415466
it resource requirement|how long|False|0.6564176082611084
detail|all datum|False|0.8460307717323303
it resource requirement|datum set|False|0.7264378666877747
content|administrative information|False|0.8038931488990784
cost|time plan|False|0.789146900177002
all resource|how secure|False|0.7468446493148804
datum|privacy|False|0.5388724207878113
kind of datum|dmp|True|0.9294606447219849
who|content|True|0.9385400414466858
persistent identifier|reference|True|0.9200311303138733
legal statu|information|False|0.607295036315918
who|kind of datum I want to store|False|0.8126621842384338
who|conservation period|False|0.6008548140525818
datum|who|False|0.7751607894897461
description|compliance|False|0.7703897953033447
datum sensitivity|content|False|0.8834807276725769
all resource|regular summary report|False|0.6957128047943115
persistent identifier|when|False|0.8791529536247253
persistent identifier|description|False|0.8951852917671204
repository mention|how secure|False|0.77461177110672
datum sensitivity|kind of datum I want to store|True|0.9397300481796265
datum sensitivity|conservation period|False|0.8714283108711243
when|agreement|False|0.8579747676849365
kind of datum|how|False|0.8355075120925903
estimate|conservation period|False|0.7647380828857422
all right|creation proces|False|0.6090210676193237
how|how many|True|0.9368818402290344
cost|report|False|0.7281509041786194
repository mention|how long|False|0.6510905623435974
compliance|how secure|False|0.8109630346298218
cost|section|False|0.8600349426269531
kind of datum type|who|False|0.8548097610473633
dmp|security requirement|False|0.7937644124031067
how|datum set|False|0.8129198551177979
persistent identifier|all datum|True|0.9025499224662781
compliance|how long|False|0.7179523706436157
pointer|research publication|False|0.5253177881240845
time plan|privacy|False|0.5196359157562256
reference|datum set|False|0.8935646414756775
how many|who|True|0.9033623337745667
research publication|detail|False|0.7943912148475647
how|plan provenance|False|0.8893837928771973
metadata|how|False|0.7674221396446228
it resource requirement|short description|False|0.7331127524375916
all right|kind of datum type|False|0.7367258667945862
metadata|information|False|0.8557212352752686
pointer|reference|False|0.8387934565544128
when|report|False|0.7452529668807983
kind of datum|metadata|False|0.8755446672439575
legal statu|format|False|0.6784880757331848
information|how|False|0.8520259857177734
when|section|False|0.8629068732261658
my datum|who|False|0.697334885597229
information|information|True|1.0
metadata|all right|False|0.5856158137321472
datum|how long|False|0.6665806770324707
pointer|description|False|0.6671549081802368
datum|datum set|True|0.9395838975906372
kind of datum type|how secure|False|0.7098677754402161
it resource requirement|who be responsible|False|0.8232817649841309
topic|how many|False|0.7311797738075256
information|all right|False|0.7713881731033325
description|kind of datum I want to store|False|0.8744477033615112
pointer|all datum|False|0.7574663758277893
kind of datum type|how long|False|0.7525510191917419
who be responsible|software|False|0.7161820530891418
how many|how secure|False|0.7396363019943237
conservation period|dmp|True|0.908496618270874
who be responsible|datum|False|0.8107709288597107
datum sensitivity|dmp|True|0.919951319694519
estimate|dmp|False|0.8365145325660706
short description|how many|False|0.7133285999298096
reference|short description|False|0.8925593495368958
how many|how long|False|0.8518028259277344
kind of datum type|regular summary report|False|0.7951399087905884
kind of datum I want to store|who|False|0.6944055557250977
time plan|how many|False|0.7087261080741882
who|how|False|0.8939213752746582
metadata|kind of datum|True|0.9036431908607483
legal statu|anonymization of datum|False|0.7418189644813538
who|information|False|0.842994749546051
it resource requirement|compliance|False|0.6964858770370483
software|all datum|False|0.7315483689308167
metadata|format|False|0.8471346497535706
time plan|datum set|False|0.8170363306999207
how many|regular summary report|False|0.7664386034011841
my datum|how secure|False|0.6573073863983154
datum sensitivity|how|False|0.8541079163551331
information|kind of datum|True|0.9325464963912964
datum sensitivity|information|False|0.8634557127952576
who|all right|False|0.7920460104942322
information|format|False|0.8814833760261536
my datum|how long|False|0.5577446818351746
kind of datum|technology|False|0.656814694404602
report|security requirement|False|0.691112220287323
persistent identifier|detail|False|0.8733230233192444
datum sensitivity|all right|False|0.8018069863319397
all right|intention|False|0.7635077238082886
my datum|regular summary report|False|0.6341491937637329
cost|how many|False|0.8115392923355103
kind of datum I want to record|cost|False|0.6437453627586365
kind of datum I want to store|how secure|False|0.6100258827209473
conservation period|metadata|False|0.8249718546867371
metadata|topic|False|0.7599157691001892
metadata|anonymization of datum|True|0.902499258518219
reference|compliance|False|0.8125571012496948
content|software|False|0.7481058239936829
estimate|metadata|False|0.7371880412101746
kind of datum I want to store|how long|False|0.5431681871414185
metadata|repository mention|False|0.8776648640632629
content|datum|False|0.8505808711051941
who|kind of datum|False|0.8561115860939026
content|persistent identifier|False|0.876352071762085
plan provenance|time plan|False|0.8825679421424866
agreement|software|False|0.6117355823516846
who|format|False|0.7490648031234741
research publication|datum|False|0.7250609397888184
who be responsible|privacy|False|0.7960664629936218
information|repository mention|True|0.9179722666740417
datum sensitivity|kind of datum|True|0.9332562685012817
technology|intention|False|0.7485909461975098
datum sensitivity|format|False|0.8841875791549683
all right|agreement|False|0.713687539100647
kind of datum type|who be responsible|False|0.8918423652648926
kind of datum I want to record|content|True|0.9011921882629395
when|how many|False|0.8428773283958435
description|information|False|0.8926261067390442
how|cost|False|0.7977617383003235
pointer|detail|False|0.7270898222923279
kind of datum I want to record|kind of datum I want to store|True|0.911680281162262
all right|time plan|False|0.5959173440933228
datum|compliance|False|0.6696763634681702
intention|dmp|True|0.9374866485595703
how secure|software|False|0.6845596432685852
how secure|datum|False|0.6883987784385681
cost|all resource|False|0.8037288784980774
detail|software|False|0.6191425919532776
who|technology|False|0.5181834101676941
detail|datum|False|0.8003408312797546
who|repository mention|False|0.8322515487670898
how|content|True|0.9333265423774719
privacy|anonymization of datum|False|0.8983430862426758
my datum|who be responsible|False|0.8089801669120789
conservation period|technology|False|0.7390890717506409
how|kind of datum I want to store|False|0.8669766187667847
all right|section|False|0.731734573841095
datum sensitivity|technology|False|0.7330383062362671
estimate|technology|False|0.552590012550354
datum sensitivity|repository mention|True|0.9143591523170471
creation proces|information|False|0.7123822569847107
reference|kind of datum I want to store|True|0.9222699403762817
all resource|dmp|False|0.8099967241287231
metadata|it resource requirement|False|0.739372968673706
report|anonymization of datum|False|0.7495788931846619
content|privacy|False|0.6815483570098877
format|information|False|0.8654673099517822
description|format|False|0.8296380639076233
topic|cost|False|0.7744847536087036
agreement|privacy|False|0.7140215039253235
who be responsible|datum set|False|0.8097226023674011
my datum|compliance|False|0.5935294032096863
datum set|intention|False|0.7763820886611938
persistent identifier|software|False|0.8215246200561523
persistent identifier|datum|True|0.901745080947876
intention|metadata|False|0.7855570316314697
short description|cost|False|0.661911129951477
research publication|who|False|0.7391432523727417
regular summary report|intention|False|0.4796943664550781
technology|section|False|0.7032638788223267
all metadata|who|False|0.7260960340499878
topic|content|True|0.9559828042984009
legal statu|creation proces|False|0.5752240419387817
topic|conservation period|False|0.805164098739624
kind of datum I want to record|how|False|0.7733216881752014
creation proces|format|False|0.7235592603683472
how secure|who|False|0.7707015872001648
description|anonymization of datum|False|0.8422980308532715
kind of datum I want to record|information|False|0.8879157304763794
legal statu|administrative information|False|0.646615743637085
kind of datum|all datum|True|0.9198089838027954
detail|privacy|False|0.6678759455680847
format|format|True|1.0
all resource|metadata|False|0.7037561535835266
time plan|kind of datum I want to store|False|0.7597610950469971
detail|who|False|0.7968630194664001
kind of datum I want to record|all right|False|0.7909523248672485
who be responsible|short description|False|0.843268632888794
pointer|software|False|0.6195112466812134
pointer|datum|False|0.8020395040512085
cost|cost|True|1.0
pointer|persistent identifier|False|0.8369041085243225
legal statu|kind of datum type|False|0.7657116055488586
research publication|how secure|False|0.6646972894668579
content|datum set|False|0.846433699131012
repository mention|security requirement|False|0.6932011246681213
administrative information|intention|False|0.7439718246459961
agreement|datum set|False|0.7627952098846436
how long|anonymization of datum|False|0.8067440986633301
all metadata|how secure|False|0.7864002585411072
research publication|how long|False|0.5935215950012207
how|how|True|1.0
dmp|administrative information|False|0.8002303838729858
compliance|security requirement|False|0.8070761561393738
how|information|False|0.8824518322944641
all metadata|how long|False|0.6143478155136108
information|estimate|False|0.7963241934776306
metadata|creation proces|False|0.5560635328292847
all resource|necessary right|False|0.8238004446029663
reference|information|True|0.928386926651001
creation proces|anonymization of datum|False|0.8227211833000183
research publication|regular summary report|False|0.7827000021934509
persistent identifier|privacy|False|0.7851076722145081
datum set|section|False|0.8591415882110596
how|all right|False|0.8594710230827332
kind of datum I want to record|kind of datum|True|0.9768045544624329
all metadata|regular summary report|False|0.6975133419036865
information|creation proces|False|0.6769150495529175
format|anonymization of datum|False|0.8902710676193237
security requirement|how secure|True|0.9056053161621094
persistent identifier|who|False|0.8903814554214478
regular summary report|report|False|0.852911114692688
kind of datum I want to record|format|False|0.8605602383613586
how secure|how long|False|0.6692435145378113
when|cost|False|0.8424212336540222
regular summary report|section|False|0.6922792196273804
plan provenance|how secure|False|0.8286479711532593
all datum|dmp|False|0.827325165271759
topic|dmp|False|0.8881151080131531
who|when|True|0.9125385880470276
metadata|kind of datum type|True|0.9163384437561035
detail|how long|False|0.7063572406768799
compliance|necessary right|False|0.884135365486145
security requirement|all resource|False|0.719219446182251
security requirement|regular summary report|False|0.6734908223152161
who be responsible|compliance|False|0.8138314485549927
all resource|technology|False|0.593629002571106
detail|datum set|False|0.802222490310669
conservation period|when|False|0.851813554763794
conservation period|description|False|0.8959288597106934
plan provenance|all resource|False|0.788911759853363
plan provenance|regular summary report|False|0.755649209022522
datum sensitivity|when|False|0.8725907206535339
estimate|when|False|0.7998886704444885
content|short description|False|0.8589942455291748
information|kind of datum type|True|0.9288818836212158
estimate|description|False|0.7643118500709534
short description|dmp|False|0.8080118298530579
kind of datum type|security requirement|False|0.688495934009552
how|kind of datum|False|0.8989058136940002
topic|how|False|0.8397938013076782
section|necessary right|False|0.8486198782920837
how|format|False|0.8474452495574951
topic|information|True|0.9160207509994507
datum sensitivity|estimate|False|0.8583105802536011
when|kind of datum I want to store|False|0.8907194137573242
conservation period|all datum|False|0.892320454120636
it resource requirement|anonymization of datum|False|0.7553055286407471
how many|security requirement|False|0.6669732928276062
pointer|privacy|False|0.5426866412162781
estimate|all datum|False|0.8066981434822083
reference|format|False|0.8761846423149109
kind of datum I want to record|topic|False|0.8398797512054443
kind of datum|detail|False|0.8588710427284241
kind of datum I want to record|repository mention|False|0.857433557510376
legal statu|intention|False|0.6343008875846863
all right|all resource|False|0.678051233291626
all right|regular summary report|False|0.5941064953804016
short description|how|False|0.7582008242607117
topic|all right|False|0.7691217064857483
administrative information|report|False|0.7109920382499695
pointer|who|False|0.6506673693656921
short description|information|False|0.7841737866401672
time plan|how|False|0.6909599900245667
persistent identifier|how long|False|0.8130292892456055
time plan|information|False|0.7309514284133911
my datum|security requirement|False|0.5711514949798584
kind of datum type|necessary right|False|0.8302268385887146
all datum|metadata|False|0.7314253449440002
topic|metadata|False|0.7756150960922241
cost|dmp|False|0.8939527273178101
how|topic|False|0.8573805093765259
description|pointer|False|0.6921723484992981
how|anonymization of datum|False|0.8812363743782043
how many|necessary right|False|0.8244631290435791
dmp|intention|True|0.9212825298309326
how|repository mention|False|0.8925331830978394
content|compliance|False|0.7762665152549744
reference|anonymization of datum|True|0.9249115586280823
topic|kind of datum|True|0.9103598594665527
short description|metadata|False|0.7098559737205505
